"votes","seats"
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.352,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.354,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
0.356,0.117
